n,design,distr,etaX1,etaX2,etaX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
20,2x3,norm,0.605169087972793,0.847538084513625,0.00274635309268241,0.605169087972793,0.847538084513625,0.00274635309268241,0.59076162521242,0.811546596311158,0.0680848527044722,0.632226427123217,0.673246914900859,0.00157131553249982,0.546226312630637,0.748917197255908,0.011988881090371
20,2x3,norm,0.76715582080562,0.569631497394666,0.0213792366000502,0.76715582080562,0.569631497394666,0.0213792366000502,0.801181087914898,0.571129629612039,0.0166320241788351,0.745201878821305,0.588717864296101,0.0180175212563333,0.735403057606906,0.542114634494018,0.0119746329203979
20,2x3,norm,0.780606149285382,0.0708705658203084,0.0217499180108915,0.780606149285382,0.0708705658203084,0.0217499180108915,0.757037523931349,0.0644190575490376,0.0157700717508832,0.746773916105497,0.0730566806191934,0.0236404573123356,0.653165778029483,0.0630205086947275,0.014502291824332
20,2x3,norm,0.612095394054601,0.0125744663976586,0.0366404618048501,0.612095394054601,0.0125744663976586,0.0366404618048501,0.682433992365269,0.0147393533278661,0.03901107126817,0.67535950321004,0.02268127272037,0.0321332158375282,0.593253692188548,0.0133466978152475,0.0424999824317682
20,2x3,norm,0.68133912314113,0.78279767452426,0.00401924893215552,0.68133912314113,0.78279767452426,0.00401924893215552,0.659412146813932,0.771730591607832,0.0385960841517583,0.723423259357292,0.726654014880557,0.00652828950703648,0.629497673430569,0.731310418821429,0.014403780604264
20,2x3,norm,0.538485600490288,0.304675682385512,0.00894176333594927,0.538485600490288,0.304675682385512,0.00894176333594927,0.55517456272301,0.305835890075408,0.0152190416950882,0.563418628653504,0.312627460469437,0.00673810584859537,0.520505014446708,0.304982997525113,0.00815584406822264
20,2x3,norm,0.865832781337098,0.797750435800538,0.0374854924816475,0.865832781337098,0.797750435800538,0.0374854924816475,0.860171778083035,0.763826162947488,0.0199499480593068,0.750215165877436,0.814293325215009,0.0375067100977199,0.809253264190456,0.733058107004384,0.0193801230906997
20,2x3,norm,0.485524818880909,0.501758406151467,0.0404068975292991,0.485524818880909,0.501758406151467,0.0404068975292991,0.524548764939899,0.519284472510263,0.0429292116483522,0.530802065504914,0.53445176814979,0.0354845735414708,0.473978750716034,0.495538929031785,0.0270603142796053
20,2x3,norm,0.0345709313151567,0.387230224639232,0.00702404126592113,0.0345709313151567,0.387230224639232,0.00702404126592113,0.0379680319634738,0.397100889820588,0.00909057975626221,0.0213038190661627,0.394459446445291,0.0050310928436808,0.0375716453362467,0.375046274632297,0.00471428939573994
20,2x3,norm,0.677996291066598,0.493837498872698,0.0705729930760446,0.677996291066598,0.493837498872698,0.0705729930760446,0.682493283911577,0.48470074187482,0.0701639156108761,0.67073938217412,0.488358661441539,0.0779793842810879,0.637449785694423,0.465536493902934,0.0655971213652047
20,2x3,norm,0.609599549545221,0.78019659694298,0.0119384877039141,0.609599549545221,0.78019659694298,0.0119384877039141,0.595338368551794,0.789480841277157,0.0204874582614396,0.628026910190088,0.792836825767675,0.0135488226653292,0.586709396707288,0.763271907805328,0.006416204886197
20,2x3,norm,0.667307229652906,0.743936477107632,0.0211524703873091,0.667307229652906,0.743936477107632,0.0211524703873091,0.649330522990332,0.723141222194012,0.0260994426581585,0.694599863850439,0.720672451351247,0.0183395480853243,0.634638676671927,0.710496044737059,0.0360090755690141
20,2x3,norm,0.0113858794247697,0.295450266035087,0.11718485924254,0.0113858794247697,0.295450266035087,0.11718485924254,0.00859233023300303,0.313024472759425,0.102553590907272,0.0211763995662743,0.320577329449802,0.107893330687394,0.00851064389101845,0.29033744673269,0.109418514302078
20,2x3,norm,0.161386433155012,0.817229864562986,0.0233229177346466,0.161386433155012,0.817229864562986,0.0233229177346466,0.161523038777314,0.846136125586818,0.0235558716613746,0.157359274351108,0.840129029255591,0.0234692084713164,0.15908084413046,0.77960897392977,0.0343547159949253
20,2x3,norm,0.858886727554733,0.80052858412043,0.0023210538608583,0.858886727554733,0.80052858412043,0.0023210538608583,0.827260893238093,0.724664740360528,0.0248525606679721,0.750554576437034,0.753130050955489,0.00647438743082855,0.774358196025638,0.693471533374966,0.00629283086517722
20,2x3,norm,0.0345047209640883,0.764438606518044,0.0197681730409337,0.0345047209640883,0.764438606518044,0.0197681730409337,0.0202388598500258,0.778717711825363,0.0127054470422546,0.0271066055491089,0.776628114432099,0.0154880577926191,0.0343971181573854,0.718439496707219,0.0239934869340831
20,2x3,norm,0.165629937650692,0.413375984814463,0.0563379963163792,0.165629937650692,0.413375984814463,0.0563379963163792,0.187756434828286,0.448492589468611,0.0502839973772084,0.174763274484421,0.446061470950001,0.0470412292391481,0.154950731206102,0.406110941875552,0.053388397934671
20,2x3,norm,0.800850426812629,0.190076367149712,0.0142844870613649,0.800850426812629,0.190076367149712,0.0142844870613649,0.77392442822946,0.18851211018117,0.00633840237514488,0.74305075369935,0.202565423975719,0.00526217622843059,0.677903433927976,0.183855230452018,0.0102637997484917
20,2x3,norm,0.831510344241406,0.763566824065386,0.0477686504012482,0.831510344241406,0.763566824065386,0.0477686504012482,0.807832181228947,0.728635807214466,0.0790652837531464,0.749302015340266,0.743500616144229,0.0532469305287505,0.745184747204801,0.67842438147752,0.00247545603894956
20,2x3,norm,0.401724695555179,0.762903595335945,0.00688310085231491,0.401724695555179,0.762903595335945,0.00688310085231491,0.388778452470392,0.733722287905012,0.0216771001237022,0.428871173322988,0.690612650589229,0.00126627955652734,0.38637773572996,0.689688056474998,0.0275735736152506
20,2x3,norm,0.737963029474019,0.493469383128939,0.0600247595129747,0.737963029474019,0.493469383128939,0.0600247595129747,0.756728530765051,0.444702682866465,0.00613184571441185,0.722033873191764,0.503281494427572,0.066771011083507,0.693533961146651,0.437132312848515,0.0158620341737653
20,2x3,norm,0.831555943491409,0.000212914429985478,0.0146386704667063,0.831555943491409,0.000212914429985478,0.0146386704667063,0.750444188684203,0.000561983424975212,0.0103485114262608,0.749355624749937,0.00114009167267731,0.0108006365651897,0.643483360473304,0.00353684456057374,0.0133695835832204
20,2x3,norm,0.678884645070502,0.0369373581373942,0.00556913768481628,0.678884645070502,0.0369373581373942,0.00556913768481628,0.688627626348001,0.0311946133891635,0.00429602598878592,0.687359806549245,0.02393794450192,0.00457537031483433,0.604275266020394,0.0395303267435131,0.00883449745310784
20,2x3,norm,0.510945740946883,0.00391218679397386,0.0120982910659606,0.510945740946883,0.00391218679397386,0.0120982910659606,0.54513901988154,0.00558318766337753,0.00741907280265332,0.541598547175445,0.00292713286849292,0.0100592685863749,0.497355582613015,0.00448878123555298,0.0183407979647883
20,2x3,norm,0.868779177444533,0.00711502787871669,0.0226497066762512,0.868779177444533,0.00711502787871669,0.0226497066762512,0.753063773074057,0.00873279664337071,0.0206042107453782,0.749325435983446,0.00667329815609622,0.024897182636957,0.646632083465492,0.0105076621733243,0.0225529602988675
20,2x3,norm,0.152870398420422,0.728239462035493,0.0180001690020733,0.152870398420422,0.728239462035493,0.0180001690020733,0.144906037506614,0.677074210035747,0.0325328437942383,0.152611397895697,0.648455391202708,0.0277514987934662,0.160109053274237,0.622692778685422,0.0227611677796237
20,2x3,norm,0.843687150629166,0.348434892480301,0.0155961357478756,0.843687150629166,0.348434892480301,0.0155961357478756,0.820200640417247,0.335393297108323,0.0217912400717803,0.750722570474081,0.350203092789234,0.0179294365709183,0.721558880906518,0.30671804706157,0.0141459540520445
20,2x3,norm,0.881243454609913,0.378785675687572,0.00460908111110828,0.881243454609913,0.378785675687572,0.00460908111110828,0.829932943947852,0.397034211866723,0.0183163392654242,0.749662334714261,0.402183704916035,0.00706018847511513,0.734271782784479,0.364858877553083,0.00169210608955647
20,2x3,norm,0.221922713374617,0.841831462439487,0.0420866020656825,0.221922713374617,0.841831462439487,0.0420866020656825,0.23352030069541,0.834851729706689,0.0507501432216522,0.232479853177054,0.822827796644083,0.0408874745380371,0.157052889171578,0.753697212258513,0.026334877238656
20,2x3,norm,0.851621165821498,0.818032143929309,0.019249082098896,0.851621165821498,0.818032143929309,0.019249082098896,0.756024735323044,0.685509681134682,0.0425101172018709,0.750067193519419,0.673852883336175,0.0191160883043357,0.700405668444144,0.644877820316916,0.00889462394957392
20,2x3,norm,0.173543325938708,0.760780102265351,0.00523044693502803,0.173543325938708,0.760780102265351,0.00523044693502803,0.135594202137396,0.729921614690323,0.000166610310989544,0.152981253216383,0.720650757153773,0.00775424049347632,0.139896139574908,0.67501317756361,0.00836018541208118
20,2x3,norm,0.822321276696218,0.0429920714421585,0.00463708199027257,0.822321276696218,0.0429920714421585,0.00463708199027257,0.7627614223523,0.0631278901774408,0.0040264954071861,0.750494596786354,0.0567581825462399,0.00281144514881328,0.651063857850377,0.0432937273840285,0.00108340945556996
20,2x3,norm,0.239879397316847,0.00137874167600313,0.00385773521158075,0.239879397316847,0.00137874167600313,0.00385773521158075,0.235372047581263,0.00182938320718392,0.00681107916171196,0.236764201043214,0.000416011688642574,0.00451841055088886,0.233109498472999,0.000932889091563732,0.00427731037194841
20,2x3,norm,0.805610452903686,0.289091969826679,0.0180907451681508,0.805610452903686,0.289091969826679,0.0180907451681508,0.7852801089135,0.259743678416029,0.0116896332317277,0.748398011682476,0.265273205244913,0.0151394400174741,0.69081202433764,0.247961240359839,0.00503852960481691
20,2x3,norm,0.531909577134882,0.132037328739753,0.00561875407089212,0.531909577134882,0.132037328739753,0.00561875407089212,0.557044901788911,0.124868744653745,0.00762256216444373,0.557776696101937,0.111837756596687,0.00406380991477844,0.502352063038597,0.124110808467738,0.0058034051593481
20,2x3,norm,0.295162027429732,0.413724300927131,0.000110061674225813,0.295162027429732,0.413724300927131,0.000110061674225813,0.294242411372778,0.43403856531234,0.000574883286058125,0.309915258561112,0.447160674227177,0.000543616697060064,0.304562344339071,0.418423893748705,0.000166405536841572
20,2x3,norm,0.910464515534392,0.81307215507747,0.0433818020805092,0.910464515534392,0.81307215507747,0.0433818020805092,0.874770654087756,0.725843898525533,0.00742769125449261,0.75026519790676,0.769487514170479,0.0351157688546998,0.810943133923501,0.681504268489143,0.0167637613567353
20,2x3,norm,0.337660621284939,0.732715942228765,0.0106369544982071,0.337660621284939,0.732715942228765,0.0106369544982071,0.338605755555831,0.713142204759696,0.0389528591651106,0.337848353212,0.671900351911231,0.00558487481955459,0.34067419676442,0.669370358103902,0.0330194347389991
20,2x3,norm,0.271531118349657,0.152161188401221,0.0116573873143448,0.271531118349657,0.152161188401221,0.0116573873143448,0.270940499719945,0.164347025190674,0.020662025859017,0.251062871535894,0.136828461672523,0.0155579589191533,0.270228274770699,0.150321014366296,0.00956798557035102
20,2x3,norm,0.00153015177858229,0.697051914741105,0.0149612713625466,0.00153015177858229,0.697051914741105,0.0149612713625466,0.00246015764527537,0.714564866353579,0.0156318090219566,0.00163441954132025,0.716368091835767,0.0110253307471847,0.00173010999331615,0.662072938230894,0.010803732676049
20,2x3,norm,0.793256465233277,0.695928135501116,0.0268608532413826,0.793256465233277,0.695928135501116,0.0268608532413826,0.770193197660722,0.627262128563834,0.0148100983775738,0.729085065515294,0.684973563318622,0.0321464579932335,0.718590709831637,0.608084037929862,0.0232204944899358
20,2x3,norm,0.554953418327532,0.423609697932421,0.00536733703389817,0.554953418327532,0.423609697932421,0.00536733703389817,0.576310436580018,0.425872859402581,0.00580057315485157,0.596485999849954,0.424739804901426,0.0043212833714835,0.551393983724264,0.42062815155905,0.00309048890339109
20,2x3,norm,0.173700815512582,0.114086205096519,0.0101767263584954,0.173700815512582,0.114086205096519,0.0101767263584954,0.196621660574894,0.106249029942547,0.0138871918642199,0.183484766734676,0.100633495003636,0.00847143247103396,0.189079765622914,0.121151269699963,0.0121167381864883
20,2x3,norm,0.451490961563791,0.314912522524001,0.00459557699135667,0.451490961563791,0.314912522524001,0.00459557699135667,0.462717283524197,0.289455181481986,0.00203823253161804,0.479666888888992,0.321440571808811,0.00576941541539901,0.450778893084797,0.310427036655357,0.00574270792020604
20,2x3,norm,0.893143151899132,0.248004255601434,0.018417875233456,0.893143151899132,0.248004255601434,0.018417875233456,0.796862566840296,0.238804996077288,0.016548551007606,0.75034234369431,0.240282490331039,0.0180252356309388,0.695078195572581,0.220343505365487,0.00812484154998702
20,2x3,norm,0.0936525599849311,0.311937488845493,0.0200998261994197,0.0936525599849311,0.311937488845493,0.0200998261994197,0.0890441050317203,0.311200870750993,0.0177001039987381,0.096451918709829,0.321597264572355,0.0197203297842908,0.089793912312272,0.317851822776957,0.0161315422867551
20,2x3,norm,0.770691061679608,0.383147415519821,0.00696145872191274,0.770691061679608,0.383147415519821,0.00696145872191274,0.775960972105198,0.384420105659983,0.00468606530686488,0.727501215211248,0.402958825934528,0.0108477440846804,0.705140834445774,0.386383737043767,0.015976953611517
20,2x3,norm,0.375977297698462,0.349891306175639,0.0126391374255183,0.375977297698462,0.349891306175639,0.0126391374255183,0.380352895869758,0.338130205509832,0.0192336341763364,0.397696791304467,0.388588445817899,0.0121389980362205,0.364364419630816,0.337630759640216,0.0186132352052203
20,2x3,norm,0.708383301549079,0.0313017125756079,0.00996281425278911,0.708383301549079,0.0313017125756079,0.00996281425278911,0.702031269947516,0.0365763688629363,0.0141844219880126,0.696314421547805,0.0342403451821176,0.0171553565739895,0.609717583898553,0.0363887213857422,0.00106193201552264
20,2x3,norm,0.857542117511615,0.697068759619475,0.0346563844160094,0.857542117511615,0.697068759619475,0.0346563844160094,0.834405618705149,0.612525498497552,0.0102507217987145,0.745013390014173,0.654619278534153,0.0193846467716701,0.756602982741516,0.562871577897674,0.00741420778343267
20,2x3,norm,0.627830715396345,0.516259333309735,0.00918762141463618,0.627830715396345,0.516259333309735,0.00918762141463618,0.628654051675363,0.506353433565879,0.0122461237102495,0.662899790631343,0.510606347903214,0.00841115477460547,0.598486262293505,0.494329815299579,0.00674452835793007
20,2x3,norm,0.222777193770432,0.845394639851707,0.0167450317457631,0.222777193770432,0.845394639851707,0.0167450317457631,0.211368416021412,0.857114248631469,0.0056822604499106,0.215581952626489,0.848423927368728,0.0171553648516013,0.213837273030534,0.794369433218132,0.0251793982650045
20,2x3,norm,0.00543695788647165,0.138275948960391,0.0157182574323997,0.00543695788647165,0.138275948960391,0.0157182574323997,0.00453513070693098,0.143290171982824,0.0106731377464895,0.00447570687953739,0.136772080113525,0.0100805828120346,0.00555931001372848,0.150039420943625,0.0118962315998891
20,2x3,norm,0.190545087015704,0.24931352353149,0.0148146222858221,0.190545087015704,0.24931352353149,0.0148146222858221,0.18432000419953,0.231529140048046,0.0168964820920066,0.18988392395323,0.239774037377051,0.0181206122383989,0.187443793944613,0.239342728924727,0.01607551684186
20,2x3,norm,0.622414938800462,0.402942767990756,0.0281371882484155,0.622414938800462,0.402942767990756,0.0281371882484155,0.654879648531343,0.418051867492068,0.0490014690630817,0.666796407303479,0.412991525303054,0.0156517897222275,0.595283738282842,0.388091316045617,0.0187895059035086
20,2x3,norm,0.760049592028048,0.788256044866474,0.0400166518526368,0.760049592028048,0.788256044866474,0.0400166518526368,0.778605739895403,0.798616905176018,0.126312694608584,0.732043391615209,0.798358711082589,0.0450438245932509,0.712870088131833,0.738194650662031,0.00990309634982982
20,2x3,norm,0.727880702347233,0.179174790098445,0.0261852801151381,0.727880702347233,0.179174790098445,0.0261852801151381,0.744002634488598,0.187020925853137,0.0194474228049064,0.72576677054289,0.171239616944133,0.0223692803444639,0.658749326445517,0.175514000827977,0.0433754463565561
20,2x3,norm,0.163926976644889,0.0927031452621383,0.0526657570412211,0.163926976644889,0.0927031452621383,0.0526657570412211,0.167232921461403,0.0915298457148199,0.0602113999957515,0.154905592236246,0.0815806048949822,0.0526124895472279,0.171042197532719,0.0943298043448664,0.0544368309139335
20,2x3,norm,0.606226830563549,0.483116830336384,0.0363133672295999,0.606226830563549,0.483116830336384,0.0363133672295999,0.62316028465266,0.476052033927915,0.0201884428032046,0.65921883338769,0.498575417313506,0.0330207209116701,0.599986982018331,0.475978063725919,0.032342882780261
20,2x3,norm,0.0747291355351635,0.0032675969899243,0.0178198801417321,0.0747291355351635,0.0032675969899243,0.0178198801417321,0.0634581724422259,0.00115828137523192,0.00929255479041209,0.0643719396390078,0.00269678048359845,0.0113235260899356,0.064163033534174,0.00264291137444698,0.0180285409122548
20,2x3,norm,0.905591108534309,0.862404382311033,0.0362704710168206,0.905591108534309,0.862404382311033,0.0362704710168206,0.891219805055792,0.802968282792425,0.0345410997905204,0.750908390566922,0.843851663596386,0.0341566869282546,0.830686373408417,0.752411730897989,0.0122770797719971
20,2x3,norm,0.141073407969515,0.780554418028234,0.0167343089472235,0.141073407969515,0.780554418028234,0.0167343089472235,0.102545110537504,0.681533795065708,0.00742706623950766,0.125807553664854,0.667938756188403,0.00916279496525903,0.125425633384451,0.623070270409998,0.00593781612521522
20,2x3,norm,0.87504921322831,0.0770566407846791,0.0244932982567897,0.87504921322831,0.0770566407846791,0.0244932982567897,0.768594653143196,0.0759975675322386,0.0239947652150945,0.750157324661144,0.0745687273951061,0.0255181150815683,0.664556242598035,0.0866440981852427,0.0158607624383487
20,2x3,norm,0.903634045692265,0.579840918510785,0.0104058392927062,0.903634045692265,0.579840918510785,0.0104058392927062,0.881705146315969,0.602800245055859,0.0103737784541435,0.751040504031627,0.60744110772693,0.0156742304496344,0.800145330062469,0.55173052699152,0.0350285023342792
20,2x3,norm,0.850818550980312,0.678335971422802,0.0654163882111948,0.850818550980312,0.678335971422802,0.0654163882111948,0.859830033598009,0.638535253830276,0.0531312948863438,0.749865557608651,0.651258777717302,0.0620876113931017,0.783503268456919,0.582269528481557,0.0578826197557229
20,2x3,norm,0.445446137354957,0.805348023038592,0.0040740563844446,0.445446137354957,0.805348023038592,0.0040740563844446,0.434018237853204,0.786293283802953,0.0519287269575061,0.444134626004019,0.728949231986936,0.00514560961885252,0.422229438072182,0.733904792066031,0.0132419023825721
20,2x3,norm,0.785485668186595,0.0529320365515521,0.0168779673733222,0.785485668186595,0.0529320365515521,0.0168779673733222,0.755047180722034,0.0639065791424091,0.0319116369580739,0.740974375489224,0.0488614096369411,0.0220084954499913,0.651282064780948,0.0572144549890741,0.027159363536216
20,2x3,norm,0.118554602870672,0.340768309181652,0.00679639167005402,0.118554602870672,0.340768309181652,0.00679639167005402,0.0847920406174675,0.337463964641261,0.0115918477667872,0.112817796364167,0.337171767670481,0.00694447342031662,0.109871551371471,0.331699491475653,0.00882761536660327
20,2x3,norm,0.853615038370044,0.513346581530642,0.0380720698113199,0.853615038370044,0.513346581530642,0.0380720698113199,0.847075255600871,0.530706128680589,0.0274699705620083,0.750238617560307,0.525241083898899,0.0313400535041015,0.746916692154414,0.444499318216251,0.00857135639293199
20,2x3,norm,0.0415496820818278,0.680206504826036,0.0261281205784681,0.0415496820818278,0.680206504826036,0.0261281205784681,0.0552605392072536,0.65932680036561,0.0304351516427254,0.0471440882206649,0.654658736429406,0.0190599349559269,0.0500717581895022,0.595155585088373,0.0281629943513827
20,2x3,norm,0.854515235775461,0.420024665464419,0.0112042607611929,0.854515235775461,0.420024665464419,0.0112042607611929,0.835992266958057,0.448103226080177,0.00904955831426177,0.749504001452505,0.441959687535498,0.0119410375142623,0.741693161121501,0.399264683286811,0.00917546429742676
20,2x3,norm,0.347816729089501,0.750874563374817,0.0173701837587485,0.347816729089501,0.750874563374817,0.0173701837587485,0.320314182157468,0.72044280151027,0.0237704940665806,0.375588633062062,0.712781293225625,0.0249808441201217,0.351396860259432,0.697332553736272,0.0443539353847373
20,2x3,norm,0.147469427485893,0.294089808810467,0.0266810260897472,0.147469427485893,0.294089808810467,0.0266810260897472,0.145826484350534,0.314365728925264,0.013427680100225,0.132402668563271,0.302140023133695,0.0158106436181464,0.152996473002427,0.288613377275306,0.0251635909020446
20,2x3,norm,0.736375324045309,0.752539572586392,0.00613125237616481,0.736375324045309,0.752539572586392,0.00613125237616481,0.723952501524273,0.732320083215692,0.0351050981775746,0.734491321456904,0.724457030216271,0.00646051078974718,0.687024006070046,0.703180002670912,0.00394150348458009
20,2x3,norm,0.859086393977684,0.331482528231623,0.0253988990958919,0.859086393977684,0.331482528231623,0.0253988990958919,0.807011653586999,0.300611602831105,0.0133864878632559,0.749307740251176,0.316177650624884,0.0234178456239893,0.718234764194558,0.303481819051126,0.0213744088843939
20,2x3,norm,0.576016269492477,0.827710717557766,0.0407430857049479,0.576016269492477,0.827710717557766,0.0407430857049479,0.612142304223754,0.813805054789191,0.141093838618565,0.61568101471387,0.671955521229941,0.0578590200686234,0.563892437253833,0.756664756239916,0.0864944865563755
20,2x3,norm,0.00010459737417364,0.852872882984272,0.015674515470203,0.00010459737417364,0.852872882984272,0.015674515470203,0.000328659438394796,0.8616894774884,0.0151315284090955,0.00213421814460587,0.861088563109339,0.0159572342091571,0.00181553047549627,0.779162272418231,0.0149877797803643
20,2x3,norm,0.631219689107095,0.260136870741086,0.00697978391693669,0.631219689107095,0.260136870741086,0.00697978391693669,0.660965673999185,0.276526449053764,0.00771467552756706,0.66383007796894,0.259882883427525,0.0076374941128036,0.601006406775362,0.267585858370134,0.00245088491662656
20,2x3,norm,0.686532341806014,0.782751968385463,0.0205463966966084,0.686532341806014,0.782751968385463,0.0205463966966084,0.657194803371198,0.760306899459438,0.0518386361383685,0.706127608182189,0.744879142803256,0.0211961067996422,0.621012712664821,0.718473692997907,0.000874101871335218
20,2x3,norm,0.383828616542205,0.854102309700524,0.00667599234282658,0.383828616542205,0.854102309700524,0.00667599234282658,0.352152930327942,0.813228514604838,0.0358267656559542,0.384112888082304,0.768817013851989,0.00732179735175342,0.340360123649628,0.751489542406377,0.00094309793988366
20,2x3,norm,0.379868477774433,0.835701313829797,0.00438327593522226,0.379868477774433,0.835701313829797,0.00438327593522226,0.375064326827855,0.854159807263058,0.0157368228372938,0.410696377047789,0.82516080617868,0.00472716935050289,0.367614590443351,0.795132510950892,0.00766692258288304
20,2x3,norm,0.554801497810836,0.0498041675279058,0.0453309470320255,0.554801497810836,0.0498041675279058,0.0453309470320255,0.569681469216216,0.0321595907993859,0.0226881006150846,0.581772199152059,0.046926285397619,0.0478715756528843,0.522371862870077,0.0359696142269697,0.0414393895952449
